FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
106223,15MAY2018,2018,05,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","18,270",,,,,"18,270"
106223,15JUN2018,2018,06,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","17,838",,,,,"17,838"
106223,15JUL2018,2018,07,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","20,360",,,,,"20,360"
106223,15AUG2018,2018,08,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","23,120",,,,,"23,120"
106223,15SEP2018,2018,09,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","27,397",,,,,"27,397"
106223,15OCT2018,2018,10,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","40,868",,,,,"40,868"
106223,15NOV2018,2018,11,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","50,979",,,,,"50,979"
106223,15DEC2018,2018,12,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","47,895",,,,,"47,895"
106223,15JAN2019,2019,01,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","45,507",,,,,"45,507"
106223,15FEB2019,2019,02,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","42,258",,,,,"42,258"
106223,15MAR2019,2019,03,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","39,963",,,,,"39,963"
106223,15APR2019,2019,04,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","37,325",,,,,"37,325"
106223,15MAY2019,2019,05,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","34,157",,,,,"34,157"
106223,15JUN2019,2019,06,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","29,589",,,,,"29,589"
106223,15JUL2019,2019,07,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","24,175",,,,,"24,175"
106223,15AUG2019,2019,08,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","22,655",,,,,"22,655"
106223,15SEP2019,2019,09,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","20,930",,,,,"20,930"
106223,15OCT2019,2019,10,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","17,826",,,,,"17,826"
106223,15NOV2019,2019,11,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","15,959",,,,,"15,959"
106223,15DEC2019,2019,12,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","13,364",,,,,"13,364"
106633,15OCT2017,2017,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,767,767
106633,15NOV2017,2017,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,147,147
106633,15DEC2017,2017,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,77,77
106633,15JAN2018,2018,01,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,163,163
106633,15FEB2018,2018,02,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,489,489
106633,15MAR2018,2018,03,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,441","1,441"
106633,15APR2018,2018,04,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,912","1,912"
106633,15MAY2018,2018,05,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"3,101","3,101"
106633,15JUN2018,2018,06,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,767","1,767"
106633,15JUL2018,2018,07,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,689","1,689"
106633,15AUG2018,2018,08,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,326","1,326"
106633,15SEP2018,2018,09,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,204","1,204"
106633,15OCT2018,2018,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,029","1,029"
106633,15NOV2018,2018,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,955,955
106633,15DEC2018,2018,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,895,895
106633,15JAN2019,2019,01,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,876,876
106633,15FEB2019,2019,02,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,831,831
106633,15MAR2019,2019,03,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,877,877
106633,15APR2019,2019,04,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,829,829
106633,15MAY2019,2019,05,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,837,837
106633,15JUN2019,2019,06,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,835,835
106633,15JUL2019,2019,07,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,874,874
106633,15AUG2019,2019,08,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,993,993
106633,15SEP2019,2019,09,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,988,988
106633,15OCT2019,2019,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,899,899
106633,15NOV2019,2019,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,899,899
106633,15DEC2019,2019,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,932,932
106633,15JAN2020,2020,01,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,023","1,023"
106633,15FEB2020,2020,02,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,119","1,119"
106633,15MAR2020,2020,03,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,"1,110","1,110"
106633,15APR2020,2020,04,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,984,984
106633,15MAY2020,2020,05,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,909,909
106633,15JUN2020,2020,06,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,859,859
106633,15JUL2020,2020,07,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,802,802
106633,15AUG2020,2020,08,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,812,812
106633,15SEP2020,2020,09,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,832,832
106633,15OCT2020,2020,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,796,796
106633,15NOV2020,2020,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,769,769
106633,15DEC2020,2020,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,759,759
106633,15JAN2021,2021,01,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,709,709
106633,15FEB2021,2021,02,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,709,709
106633,15MAR2021,2021,03,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,695,695
106633,15APR2021,2021,04,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,685,685
106633,15MAY2021,2021,05,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,705,705
106633,15JUN2021,2021,06,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,732,732
106633,15JUL2021,2021,07,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,732,732
106633,15AUG2021,2021,08,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,812,812
106633,15SEP2021,2021,09,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,808,808
106633,15OCT2021,2021,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,770,770
106633,15NOV2021,2021,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,835,835
106633,15DEC2021,2021,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,930,930
106749,15JAN2021,2021,01,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,0,0
106749,15FEB2021,2021,02,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,0,0
106749,15MAR2021,2021,03,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,22,22
106749,15APR2021,2021,04,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,0,0
106749,15MAY2021,2021,05,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,0,0
106749,15JUN2021,2021,06,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,6,6
106749,15JUL2021,2021,07,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,0,0
106749,15AUG2021,2021,08,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,6,6
106749,15SEP2021,2021,09,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,11,11
106749,15OCT2021,2021,10,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,1,1
106749,15NOV2021,2021,11,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,5,5
106749,15DEC2021,2021,12,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,1,1
106749,15JAN2022,2022,01,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,1,1
106749,15FEB2022,2022,02,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,2,2
106749,15MAR2022,2022,03,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,3,3
106749,15APR2022,2022,04,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,4,4
106749,15MAY2022,2022,05,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,4,4
106749,15JUN2022,2022,06,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,4,4
106749,15JUL2022,2022,07,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,5,5
106749,15AUG2022,2022,08,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,5,5
106749,15SEP2022,2022,09,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,17,17
106749,15OCT2022,2022,10,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,17,17
106749,15NOV2022,2022,11,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,21,21
106749,15DEC2022,2022,12,C516,AFCAZA,C0516,AFCAZA,"AFCAZA, S.A.P.I. DE C.V.",,,,,30,30
106830,15JUN2014,2014,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","2,640",,,,,"2,640"
106830,15JUL2014,2014,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","15,776",,,,,"15,776"
106830,15AUG2014,2014,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","24,276",,,,,"24,276"
106830,15SEP2014,2014,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","18,902",,,,,"18,902"
106830,15OCT2014,2014,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","21,592",,,,,"21,592"
106830,15NOV2014,2014,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","33,454",,,,,"33,454"
106830,15DEC2014,2014,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","38,506",,,,,"38,506"
106830,15JAN2015,2015,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","47,138",,,,,"47,138"
106830,15FEB2015,2015,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","58,020",,,,,"58,020"
106830,15MAR2015,2015,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","93,459",,,,,"93,459"
106830,15APR2015,2015,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","130,808",,,,,"130,808"
106830,15MAY2015,2015,05,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","174,541",,,,,"174,541"
106830,15JUN2015,2015,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","211,522",,,,,"211,522"
106830,15JUL2015,2015,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","258,045",,,,,"258,045"
106830,15AUG2015,2015,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","299,520",,,,,"299,520"
106830,15SEP2015,2015,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","334,362",,,,,"334,362"
106830,15OCT2015,2015,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","596,503",,,,,"596,503"
106830,15NOV2015,2015,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","657,585",,,,,"657,585"
106830,15DEC2015,2015,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","701,429",,,,,"701,429"
106830,15JAN2016,2016,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","661,000",,,,,"661,000"
106830,15FEB2016,2016,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","631,973",,,,,"631,973"
106830,15MAR2016,2016,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","695,638",,,,,"695,638"
106830,15APR2016,2016,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","701,471",,,,,"701,471"
106830,15MAY2016,2016,05,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","702,093",,,,,"702,093"
106830,15JUN2016,2016,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","705,989",,,,,"705,989"
106830,15JUL2016,2016,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","729,029",,,,,"729,029"
106830,15AUG2016,2016,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","749,050",,,,,"749,050"
106830,15SEP2016,2016,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","763,251",,,,,"763,251"
106830,15OCT2016,2016,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","770,752",,,,,"770,752"
106830,15NOV2016,2016,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","807,974",,,,,"807,974"
106830,15DEC2016,2016,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","842,350",,,,,"842,350"
106830,15JAN2017,2017,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","855,539",,,,,"855,539"
106830,15FEB2017,2017,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","837,741",,,,,"837,741"
106830,15MAR2017,2017,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","801,810",,,,,"801,810"
106830,15APR2017,2017,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","780,196",,,,,"780,196"
106830,15MAY2017,2017,05,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","765,513",,,,,"765,513"
106830,15JUN2017,2017,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","757,502",,,,,"757,502"
106830,15JUL2017,2017,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","744,990",,,,,"744,990"
106830,15AUG2017,2017,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","725,388",,,,,"725,388"
106830,15SEP2017,2017,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","702,819",,,,,"702,819"
106830,15OCT2017,2017,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","674,528",,,,,"674,528"
106830,15NOV2017,2017,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","654,245",,,,,"654,245"
106830,15DEC2017,2017,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","635,168",,,,,"635,168"
106830,15JAN2018,2018,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","618,165",,,,,"618,165"
106830,15FEB2018,2018,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","604,920",,,,,"604,920"
106830,15MAR2018,2018,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","589,819",,,,,"589,819"
106830,15APR2018,2018,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","587,010",,,,,"587,010"
106830,15MAY2018,2018,05,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","586,174",,,,,"586,174"
106830,15JUN2018,2018,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","607,675",,,,,"607,675"
106830,15JUL2018,2018,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","619,640",,,,,"619,640"
106830,15AUG2018,2018,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","470,329",,,,,"470,329"
106830,15SEP2018,2018,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","302,314",,,,,"302,314"
106830,15OCT2018,2018,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","323,203",,,,,"323,203"
106830,15NOV2018,2018,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","284,822",,,,,"284,822"
106830,15DEC2018,2018,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","281,660",,,,,"281,660"
106830,15JAN2019,2019,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","266,656",,,,,"266,656"
106830,15FEB2019,2019,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","247,715",,,,,"247,715"
106830,15MAR2019,2019,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","237,936",,,,,"237,936"
106830,15APR2019,2019,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","245,326",,,,,"245,326"
106830,15MAY2019,2019,05,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","246,092",,,,,"246,092"
106830,15JUN2019,2019,06,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","239,524",,,,,"239,524"
106830,15JUL2019,2019,07,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","240,129",,,,,"240,129"
106830,15AUG2019,2019,08,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","241,138",,,,,"241,138"
106830,15SEP2019,2019,09,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","247,578",,,,,"247,578"
106830,15OCT2019,2019,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","245,682",,,,,"245,682"
106830,15NOV2019,2019,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","242,809",,,,,"242,809"
106830,15DEC2019,2019,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","221,190",,,,,"221,190"
106830,15JAN2020,2020,01,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","227,362",,,,,"227,362"
106830,15FEB2020,2020,02,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","226,790",,,,,"226,790"
106830,15MAR2020,2020,03,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","223,311",,,,,"223,311"
106830,15APR2020,2020,04,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.","217,220",,,,,"217,220"
